338;168;174;161;land;false;forest;1
339;204;229;68;land;false;desert;1
340;232;206;201;land;false;plains;1
341;239;222;146;land;false;jungle;1
342;248;197;230;land;false;hills;1
343;226;98;182;land;false;forest;1
344;140;164;229;land;false;jungle;1
345;239;214;162;land;false;desert;1
346;230;171;254;land;false;plains;1
347;92;180;230;land;false;hills;1
348;192;177;188;land;true;plains;1
349;173;215;152;land;false;plains;1
350;127;245;223;land;false;desert;1
351;218;244;91;land;false;forest;1
352;232;215;128;land;false;desert;1
353;185;234;142;land;false;forest;1
354;188;205;114;land;false;plains;1
355;252;106;236;land;false;desert;1
356;253;177;198;land;false;desert;1
357;231;198;215;land;false;plains;1
358;66;212;253;land;false;mountain;1
359;147;231;252;land;false;plains;1
360;133;195;225;land;false;forest;1
361;232;93;202;land;false;desert;1
362;243;156;224;land;false;jungle;1
363;202;185;199;land;false;jungle;1
364;240;245;73;land;false;desert;1
365;244;250;8;land;false;mountain;1
366;161;104;241;land;false;desert;1
367;131;248;128;land;false;plains;1
368;192;204;133;land;false;forest;1
369;215;126;184;land;false;forest;1
370;174;226;159;land;false;desert;1
371;55;254;205;land;false;plains;1
372;240;219;174;land;false;desert;1
373;191;243;76;land;false;hills;1
374;165;143;193;land;false;mountain;1
375;132;237;157;land;false;forest;1
376;207;244;223;land;false;desert;1
377;139;220;253;land;false;desert;1
378;232;220;208;land;false;forest;1
379;106;249;225;land;false;desert;1
380;131;171;221;land;false;mountain;1
381;202;190;145;land;false;forest;1
382;250;98;192;land;false;desert;1
383;198;165;213;land;false;desert;1
384;112;229;182;land;false;forest;1
385;143;198;245;land;false;hills;1
386;188;196;117;land;false;forest;1
387;250;29;249;land;false;forest;1
388;202;102;234;land;false;plains;1
389;142;246;170;land;false;desert;1
390;203;56;250;land;false;desert;1
391;206;186;195;land;false;desert;1
392;225;89;189;land;false;desert;1
393;125;251;158;land;false;forest;1
394;109;208;185;land;false;forest;1
395;201;217;184;land;false;jungle;1
396;247;229;64;land;false;desert;1
397;188;204;196;land;false;hills;1
398;201;225;83;land;false;mountain;1
399;188;95;219;land;false;mountain;1
400;209;187;169;land;false;hills;1
401;67;209;233;land;false;desert;1
402;216;201;104;land;true;desert;1
403;199;192;164;land;false;plains;1
404;194;94;236;land;false;plains;1
405;204;168;198;land;false;forest;1
406;235;158;158;land;false;forest;1
407;225;200;238;land;false;jungle;1
408;244;216;89;land;false;desert;1
409;241;101;212;land;false;forest;1
410;27;253;222;land;true;plains;1
411;173;224;165;land;false;forest;1
412;122;220;206;land;false;desert;1
413;243;130;226;land;false;plains;1
414;171;224;174;land;false;desert;1
415;118;208;196;land;false;hills;1
416;184;251;232;land;false;desert;1
417;86;245;207;land;false;hills;1
418;137;234;250;land;false;plains;1
419;120;228;170;land;false;desert;1
420;221;228;60;land;false;forest;1
421;137;250;225;land;false;desert;1
422;132;206;204;land;false;mountain;1
423;235;155;186;land;false;plains;1
424;254;173;136;land;false;plains;1
425;249;99;194;land;false;plains;1
426;193;133;206;land;false;desert;1
427;183;232;110;land;false;forest;1
428;165;187;176;land;false;plains;1
429;228;230;139;land;false;plains;1
430;236;133;160;land;false;desert;1
431;196;138;193;land;false;desert;1
432;134;242;194;land;false;desert;1
433;134;232;242;land;false;hills;1
434;212;196;198;land;false;desert;1
435;243;132;226;land;false;jungle;1
436;225;210;89;land;false;plains;1
437;200;182;129;land;false;forest;1
438;250;73;218;land;false;plains;1
439;155;173;174;land;false;desert;1
440;69;241;225;land;false;plains;1
441;151;133;244;land;false;desert;1
442;253;230;240;land;false;desert;1
443;192;127;223;land;false;forest;1
444;247;230;157;land;false;desert;1
445;175;250;193;land;false;plains;1
446;208;165;182;land;false;plains;1
447;120;195;191;land;true;desert;1
448;69;237;206;land;false;plains;1
449;200;247;246;land;false;forest;1
450;158;236;172;land;false;plains;1
451;187;131;210;land;false;desert;1
452;229;122;215;land;false;plains;1
453;200;97;206;land;false;desert;1
454;166;250;192;land;false;plains;1
455;193;178;177;land;false;desert;1
456;188;126;232;land;false;forest;1
457;238;250;103;land;true;forest;1
458;215;241;112;land;false;plains;1
459;240;99;206;land;false;plains;1
460;253;186;232;land;false;forest;1
461;163;176;248;land;false;desert;1
462;210;131;188;land;false;plains;1
463;131;131;254;land;false;plains;1
464;153;224;134;land;true;mountain;1
465;114;224;235;land;false;desert;1
466;107;235;205;land;false;desert;1
467;222;208;204;land;false;desert;1
468;188;252;93;land;false;desert;1
469;128;171;203;land;false;mountain;1
470;153;191;199;land;false;desert;1
471;162;97;249;land;false;mountain;1
472;196;237;166;land;true;plains;1
473;87;198;219;land;false;plains;1
474;244;196;248;land;false;desert;1
475;158;233;173;land;false;hills;1
476;162;204;230;land;false;desert;1
477;75;192;244;land;false;desert;1
478;254;116;171;land;false;mountain;1
479;149;210;225;land;false;desert;1
480;234;223;178;land;false;hills;1
481;120;197;252;land;false;forest;1
482;156;145;212;land;false;forest;1
483;146;228;170;land;false;forest;1
484;243;245;203;land;false;hills;1
485;60;234;225;land;false;forest;1
486;239;252;162;land;false;mountain;1
487;175;106;220;land;false;jungle;1
488;238;88;236;land;false;mountain;1
489;136;239;191;land;false;desert;1
490;238;242;125;land;true;desert;1
491;159;180;189;land;false;plains;1
492;41;230;235;land;false;plains;1
493;206;185;183;land;false;plains;1
494;69;222;247;land;false;plains;1
495;93;218;254;land;false;plains;1
496;119;228;231;land;false;desert;1
497;225;163;166;land;false;plains;1
498;232;249;81;land;false;forest;1
499;119;219;164;land;false;forest;1
500;201;187;245;land;false;plains;1
501;220;208;234;land;false;forest;1
502;198;234;123;land;false;hills;1
503;189;120;232;land;false;forest;1
504;184;198;194;land;false;mountain;1
505;190;229;224;land;false;desert;1
506;254;168;139;land;false;hills;1
507;213;184;206;land;false;plains;1
508;213;219;115;land;true;desert;1
509;207;175;158;land;false;plains;1
510;199;147;221;land;false;jungle;1
511;127;149;254;land;false;plains;1
512;133;201;211;land;true;hills;1
513;148;174;199;land;false;plains;1
514;253;88;196;land;false;jungle;1
515;224;189;239;land;false;desert;1
516;210;180;181;land;true;desert;1
517;203;173;181;land;false;plains;1
518;245;115;188;land;true;plains;1
519;125;160;217;land;false;desert;1
520;249;184;95;land;false;plains;1
521;233;40;252;land;true;plains;1
522;180;147;194;land;false;desert;1
523;245;56;220;land;false;plains;1
524;143;240;203;land;false;plains;1
525;176;253;241;land;true;desert;1
526;187;92;223;land;false;forest;1
527;214;144;190;land;false;desert;1
528;130;193;184;land;false;desert;1
529;176;240;127;land;false;plains;1
530;42;249;222;land;false;hills;1
531;147;174;219;land;false;forest;1
532;239;92;217;land;false;plains;1
533;181;243;188;land;false;forest;1
534;161;217;217;land;false;forest;1
535;187;180;187;land;false;plains;1
536;253;101;159;land;false;plains;1
537;244;157;237;land;false;jungle;1
538;248;177;173;land;false;plains;1
539;181;154;169;land;false;desert;1
540;232;87;183;land;true;plains;1
541;214;194;120;land;false;plains;1
542;236;164;161;land;false;desert;1
543;169;254;174;land;false;plains;1
544;241;164;159;land;false;plains;1
545;254;208;133;land;false;desert;1
546;63;247;218;land;false;desert;1
547;202;186;178;land;false;desert;1
548;123;213;240;land;false;plains;1
549;237;123;225;land;false;desert;1
550;186;120;216;land;false;desert;1
551;219;141;157;land;true;plains;1
552;84;241;246;land;false;desert;1
553;49;253;207;land;false;desert;1
554;250;202;207;land;false;plains;1
555;78;169;254;land;false;plains;1
556;197;205;162;land;false;desert;1
557;155;189;251;land;false;forest;1
558;225;206;173;land;false;mountain;1
559;187;135;254;land;false;plains;1
560;253;208;101;land;true;hills;1
561;138;245;222;land;false;jungle;1
562;47;236;229;land;false;desert;1
563;192;108;213;land;true;mountain;1
564;157;146;202;land;false;desert;1
565;241;181;142;land;false;forest;1
566;177;186;154;land;false;hills;1
567;50;253;254;land;false;plains;1
568;217;177;130;land;false;hills;1
569;249;219;214;land;false;mountain;1
570;240;166;188;land;true;desert;1
571;232;253;80;land;true;mountain;1
572;164;238;123;land;false;plains;1
573;180;144;181;land;false;forest;1
574;171;194;169;land;false;forest;1
575;162;128;252;land;true;plains;1
576;253;50;216;land;false;hills;1
577;172;223;198;land;false;desert;1
578;120;172;214;land;false;plains;1
579;201;249;247;land;false;plains;1
580;198;234;144;land;false;hills;1
581;214;128;205;land;false;plains;1
582;179;189;136;land;false;jungle;1
583;248;199;130;land;false;forest;1
584;207;206;183;land;false;mountain;1
585;175;225;132;land;false;desert;1
586;190;140;195;land;false;desert;1
587;237;174;137;land;false;mountain;1
588;217;231;139;land;false;plains;1
589;146;197;185;land;false;mountain;1
590;200;162;242;land;false;jungle;1
591;215;193;235;land;true;mountain;1
592;69;252;197;land;false;forest;1
593;231;183;231;land;false;desert;1
594;246;144;157;land;false;plains;1
595;16;253;254;land;false;plains;1
596;205;184;195;land;false;forest;1
597;14;244;251;land;false;forest;1
598;175;237;242;land;false;hills;1
599;221;104;228;land;false;jungle;1
600;144;209;200;land;false;plains;1
601;197;165;177;land;false;desert;1
602;184;158;204;land;false;plains;1
603;181;249;156;land;false;mountain;1
604;179;236;97;land;false;plains;1
605;203;83;253;land;false;desert;1
606;159;251;250;land;false;plains;1
607;211;187;103;land;false;desert;1
608;200;212;116;land;false;mountain;1
609;165;238;148;land;false;plains;1
610;251;200;94;land;false;mountain;1
611;244;173;214;land;false;plains;1
612;138;179;232;land;false;desert;1
613;176;227;142;land;false;forest;1
614;248;128;185;land;false;plains;1
615;254;221;45;land;true;plains;1
616;225;244;77;land;false;plains;1
617;249;192;184;land;false;plains;1
618;210;215;163;land;false;desert;1
619;168;238;158;land;false;desert;1
620;253;248;87;land;false;mountain;1
621;137;185;189;land;false;plains;1
622;74;230;251;land;false;desert;1
623;146;173;208;land;false;desert;1
624;202;250;101;land;false;desert;1
625;117;234;196;land;false;desert;1
626;216;107;214;land;false;plains;1
627;152;253;136;land;false;plains;1
628;253;113;227;land;false;plains;1
629;240;87;192;land;false;plains;1
630;239;250;168;land;true;plains;1
631;207;75;247;land;false;forest;1
632;246;136;158;land;false;plains;1
633;140;155;237;land;false;desert;1
634;225;231;204;land;false;desert;1
635;176;249;166;land;false;desert;1
636;135;204;165;land;false;hills;1
637;185;208;242;land;false;jungle;1
638;239;241;24;land;false;forest;1
639;248;115;188;land;false;mountain;1
640;250;141;198;land;false;hills;1
641;201;188;245;land;true;plains;1
642;115;234;228;land;false;plains;1
643;244;148;161;land;false;plains;1
644;96;197;212;land;false;plains;1
645;254;180;126;land;false;plains;1
646;235;233;246;land;false;plains;1
647;158;223;178;land;true;mountain;1
648;198;174;149;land;false;desert;1
649;228;125;199;land;false;desert;1
650;183;133;204;land;false;desert;1
651;236;131;192;land;false;desert;1
652;204;251;105;land;false;desert;1
653;240;64;202;land;false;desert;1
654;141;166;234;land;false;desert;1
655;196;164;236;land;false;jungle;1
656;252;55;202;land;false;jungle;1
657;117;184;254;land;false;forest;1
658;231;130;242;land;false;desert;1
659;217;179;151;land;false;plains;1
660;163;231;238;land;false;plains;1
661;246;101;154;land;false;mountain;1
662;195;138;241;land;false;desert;1
663;221;240;120;land;false;plains;1
664;230;157;180;land;false;desert;1
665;53;251;231;land;false;mountain;1
666;180;210;116;land;false;jungle;1
667;204;218;183;land;false;plains;1
668;112;184;209;land;false;plains;1
669;207;251;153;land;false;desert;1
670;197;130;212;land;false;desert;1
671;151;132;243;land;false;plains;1
672;143;185;206;land;false;plains;1
673;216;176;250;land;false;mountain;1
674;92;242;217;land;false;mountain;1
675;201;243;203;land;false;plains;1
676;189;251;173;land;true;plains;1
677;176;203;179;land;false;hills;1
678;180;203;214;land;true;plains;1
679;93;253;164;land;false;plains;1
680;206;236;161;land;false;forest;1
681;246;155;117;land;false;desert;1
682;196;134;224;land;false;plains;1
683;208;165;236;land;true;desert;1
684;232;47;245;land;false;forest;1
685;78;246;223;land;false;plains;1
686;207;244;104;land;true;desert;1
687;133;208;165;land;false;desert;1
688;163;128;214;land;false;desert;1
689;246;119;144;land;true;plains;1
690;185;201;247;land;false;plains;1
691;202;105;197;land;false;plains;1
692;155;179;233;land;false;desert;1
693;73;224;215;land;false;desert;1
694;192;244;204;land;false;mountain;1
695;232;253;112;land;true;plains;1
696;84;217;202;land;true;plains;1
697;241;166;207;land;false;desert;1
698;222;191;188;land;false;plains;1
699;249;231;50;land;true;plains;1
700;137;147;231;land;false;plains;1
701;237;248;21;land;false;hills;1
702;139;220;147;land;false;plains;1
703;246;208;158;land;false;plains;1
704;216;202;162;land;false;plains;1
705;166;218;192;land;false;mountain;1
706;210;226;185;land;false;plains;1
707;206;208;123;land;false;plains;1
708;62;233;240;land;false;hills;1
709;237;213;203;land;false;plains;1
710;194;191;187;land;false;desert;1
711;113;153;251;land;false;plains;1
712;223;243;157;land;false;desert;1
713;248;139;254;land;false;desert;1
714;248;151;246;land;false;plains;1
715;131;220;178;land;false;plains;1
716;236;117;166;land;false;desert;1
717;228;171;144;land;true;plains;1
718;245;207;202;land;false;plains;1
719;172;225;115;land;false;forest;1
720;242;206;231;land;false;desert;1
721;253;207;205;land;false;plains;1
722;167;196;206;land;false;desert;1
723;212;233;230;land;false;desert;1
724;247;29;232;land;true;desert;1
725;199;233;109;land;false;desert;1
726;104;221;234;land;false;mountain;1
727;243;153;174;land;true;plains;1
728;218;232;85;land;true;jungle;1
729;240;88;253;land;false;jungle;1
730;31;246;233;land;false;jungle;1
731;232;188;94;land;false;plains;1
732;247;220;247;land;true;forest;1
733;113;206;212;land;false;plains;1
734;157;204;254;land;false;plains;1
735;153;179;211;land;true;plains;1
736;137;192;186;land;false;desert;1
737;212;116;175;land;false;plains;1
738;213;227;168;land;false;desert;1
739;243;247;193;land;false;forest;1
740;184;223;243;land;true;plains;1
741;217;150;136;land;false;mountain;1
742;159;179;236;land;false;desert;1
743;196;180;155;land;false;forest;1
744;216;126;235;land;false;desert;1
745;205;150;188;land;false;hills;1
746;190;229;203;land;false;plains;1
747;251;52;239;land;false;desert;1
748;170;127;222;land;false;plains;1
749;249;154;242;land;false;jungle;1
750;193;173;140;land;true;plains;1
751;252;163;142;land;false;plains;1
752;233;98;224;land;false;forest;1
753;227;227;190;land;true;desert;1
754;132;120;253;land;false;forest;1
755;79;237;222;land;true;hills;1
756;205;251;48;land;false;desert;1
757;189;202;138;land;false;hills;1
758;230;233;65;land;false;forest;1
759;193;229;213;land;false;desert;1
760;202;88;229;land;false;hills;1
761;254;70;239;land;false;forest;1
762;149;164;192;land;false;mountain;1
763;217;251;199;land;false;forest;1
764;243;200;166;land;false;plains;1
765;251;99;254;land;false;plains;1
766;236;225;195;land;false;plains;1
767;155;242;143;land;false;jungle;1
768;190;114;217;land;false;mountain;1
769;136;244;230;land;false;desert;1
770;200;90;212;land;false;plains;1
771;225;182;193;land;false;hills;1
772;252;116;172;land;true;mountain;1
773;167;231;153;land;false;plains;1
774;191;149;162;land;true;desert;1
775;211;103;254;land;true;plains;1
776;192;247;240;land;false;forest;1
777;254;216;68;land;false;desert;1
778;198;163;186;land;false;jungle;1
779;178;226;149;land;false;plains;1
780;68;188;247;land;false;plains;1
781;170;197;164;land;false;desert;1
782;125;163;231;land;true;forest;1
783;174;244;94;land;false;desert;1
784;242;116;202;land;false;plains;1
785;194;155;196;land;true;desert;1
786;208;58;237;land;false;mountain;1
787;199;216;211;land;false;desert;1
788;207;181;142;land;false;plains;1
789;248;125;150;land;false;mountain;1
790;224;182;184;land;false;desert;1
791;253;184;92;land;false;desert;1
792;115;239;159;land;false;plains;1
793;165;223;132;land;false;forest;1
794;157;213;169;land;false;desert;1
795;166;201;183;land;false;forest;1
796;168;185;205;land;false;desert;1
797;161;243;128;land;false;mountain;1
798;127;251;160;land;false;desert;1
799;215;224;104;land;false;plains;1
800;250;241;89;land;false;desert;1
801;199;186;192;land;false;hills;1
802;200;229;165;land;false;plains;1
803;193;232;83;land;false;forest;1
804;206;239;207;land;false;desert;1
805;133;210;180;land;false;mountain;1
806;250;208;250;land;false;desert;1
807;232;202;220;land;false;mountain;1
808;169;189;166;land;false;desert;1
809;206;236;129;land;false;forest;1
810;222;80;220;land;false;plains;1
811;216;173;123;land;false;desert;1
812;235;156;245;land;false;mountain;1
813;132;208;217;land;true;plains;1
814;176;115;243;land;false;forest;1
815;104;239;201;land;false;desert;1
